Brand_ID,Brand,Country,Whiskies,Votes,Rating,Brand_Ranking
599,Brennerei Kramer,Switzerland,6,3,78.78,E
600,Brennerei Ludwig Faber,Germany,1,1,38.67,G
601,Brennerei Martin Meier,Germany,3,2,64.17,G
602,Breuckelen,United States,4,3,67.83,G
603,Briagha Norah,Scotland,1,NA,NA,G
604,Brickway,United States,1,NA,NA,G
605,Bridge of Allan,Scotland,1,NA,NA,G
606,Bridge of Avon,Scotland,3,3,88.54,C
607,Brig o' Banff,Scotland,2,NA,NA,G
608,Brigantia,Germany,9,8,79.91,E
609,Brigg's,Scotland,1,1,78.5,E
610,Bristol Vat,Scotland,2,NA,NA,G
611,Britannia,Scotland,7,3,76.67,E
612,Broadbent,United States,1,NA,NA,G
613,Brodgar,Scotland,4,3,86.67,C
614,Brodick Golf Club,Scotland,1,NA,NA,G
615,Brodie's,Scotland,1,NA,NA,G
616,Brogans Legacy,Ireland,2,2,82.25,D
617,Broger,Austria,12,11,60.81,G
618,Broken Bell,United States,1,NA,NA,G
619,Broker's Finest,Scotland,1,1,89.88,C
620,Brooklandwood,United States,1,NA,NA,G
621,Brora,Scotland,234,201,89.77,C
622,Brothers in Arms,Ireland,4,4,82.92,D
623,Brothership,Ireland,3,NA,NA,G
624,Brown-Forman's King,United States,1,NA,NA,G
625,Bruichladdich,Scotland,1655,1281,85.98,C
626,Brunschwiler Brennerei,Switzerland,6,3,75,E
627,Brut de Fût,Japan,1,1,85.86,C
628,Brutus,Scotland,1,NA,NA,G
629,Brænderiet Limfjorden,Denmark,1,NA,NA,G
630,Buain Mhoine,Scotland,2,2,42.1,G
631,buair an diabhail of Islay,Scotland,19,19,87.56,C
632,Buccaneer,Scotland,1,NA,NA,G
633,Buchanan's,Scotland,21,10,80.15,D
634,Bucheggberger,Switzerland,12,4,79.42,E
635,Büchold Castle,Germany,1,NA,NA,G
636,Buck,United States,1,1,81,D
637,Buck Jones,United States,1,NA,NA,G
638,Buckeye Bourbon,United States,1,NA,NA,G
639,Buckie Lugger,Scotland,1,NA,NA,G
640,Buckie Thistle,Scotland,NA,NA,NA,G
641,Buckwheat,United States,1,1,78,E
642,Buechibärger Whiskey,Switzerland,9,2,83,D
643,Buffalo Bill,United States,2,1,79,E
644,Buffalo Sharp,United States,2,NA,NA,G
645,Buffalo Trace,United States,167,65,81.42,D
646,Bull Head,United States,2,1,84,D
647,Bulleit,United States,25,17,81,D
648,Bulloch Lade's,Scotland,7,2,78,E
649,Bully Boy Distillers,United States,4,1,80,D
650,Bunnahabhain,Scotland,2002,1596,86.4,C
651,Bunratty,Ireland,7,2,35.63,G
652,Burberrys',Scotland,9,2,77.5,E
653,Burgdorfer,Switzerland,8,3,71.83,F
654,Burgenwhisky,Germany,1,NA,NA,G
655,Burke & Barry,Scotland,3,1,70,F
656,Burke's,Ireland,7,4,87.29,C
657,Burn of Speyside,Scotland,3,3,81.08,D
658,Burn Stewart,Scotland,4,2,79,E
659,Bùrn-Taobh,Scotland,1,1,86.71,C
660,Burns Heritage,Scotland,2,NA,NA,G
661,Burns Nectar,Scotland,3,1,64,G
662,Burns Night,Scotland,1,1,84,D
663,Burnside,Scotland,47,38,86.35,C
664,Burnside Bourbon,United States,2,2,78.13,E
665,Bush Pilot's,Canada,1,NA,NA,G
666,Bushmills,Ireland,229,140,82.74,D
667,Butcher's,United States,1,1,83,D
668,Butterfly Temptations,Scotland,1,1,82.5,D
669,C&J McDonald's,Scotland,7,NA,NA,G
670,C.E.O.,Canada,1,NA,NA,G
671,Cabin Fever,United States,1,1,72,F
672,Cabin Still,United States,9,4,78.69,E
673,Cabrach,Scotland,1,NA,NA,G
674,Cache Creek,United States,1,NA,NA,G
675,Caermory,Scotland,3,2,85.67,C
676,Café Z,Germany,1,1,86.5,C
677,Cailleach,Scotland,5,4,83.63,D
678,Cairn Guish,Scotland,1,1,88,C
679,Cairngorm Whisky Centre,Scotland,2,NA,NA,G
680,Cairngorm's Dew,Scotland,1,1,76,E
681,Cairnleigh,Scotland,1,1,79,E
682,Cairnluish,Scotland,2,2,68,G
683,Cairns,Scotland,3,1,80,D
684,Calchou,Scotland,2,2,85,C
685,Caldera,Canada,2,1,83,D
686,Caledonian,Scotland,72,49,86.68,C
687,Calumet Farm,United States,3,1,84.38,D
688,Calvert Extra,United States,2,1,78,E
689,Cambus,Scotland,116,85,85.09,C
690,Cameo,Scotland,2,NA,NA,G
691,Cameron,Scotland,1,NA,NA,G
692,Cameron's,Scotland,4,1,75.5,E
693,Cameronbridge,Scotland,145,107,84.67,D
694,Camp 1805,United States,2,NA,NA,G
695,Campbell's,Scotland,10,1,85,C
696,Campbeltown,Scotland,5,4,88.13,C
697,Campbeltown Blended Malt,Scotland,21,19,86.98,C
698,Campbeltown Commemoration,Scotland,24,24,82.56,D
699,Campbeltown Loch,Scotland,21,15,82.35,D
700,Campbeltown Malt Scotch Whisky,Scotland,2,2,89,C
701,Campbeltown PBS,Scotland,3,3,85.83,C
702,Campbeltown Region,Scotland,1,1,82.55,D
703,Campbeltown Row,Scotland,1,1,89,C
704,Canada House,Canada,1,NA,NA,G
705,Canadian,Canada,1,1,58,G
706,Canadian Club,Canada,68,38,76.22,E
707,Canadian Leaf,Canada,1,NA,NA,G
708,Canadian Mist,Canada,6,4,58.88,G
709,Canadian Mountains,Canada,1,1,82,D
710,Canadian Registry,Canada,1,NA,NA,G
711,Canadian Rockies,Canada,1,1,86,C
712,Canadian Rye,Canada,1,NA,NA,G
713,Canadian Silk,Canada,1,NA,NA,G
714,Canadian Special Old,Canada,1,1,65,G
715,Canadian Tippers,Canada,2,1,46,G
716,Canadian VSP,Canada,1,NA,NA,G
717,Canadian Whiskey,Canada,1,1,71,F
718,Canadian Whisky,Canada,2,1,82,D
719,Candid,Scotland,2,2,83.84,D
720,Canto Cask,Scotland,17,12,84.48,D
721,Cantoni Bernardo,Scotland,1,1,91.25,B
722,Caol Ila,Scotland,3145,2225,86.75,C
723,Cap 4,Scotland,1,1,73,F
724,Capercaillie,Scotland,2,NA,NA,G
725,Caperdonich,Scotland,420,338,87.38,C
726,Capital Dram,Scotland,1,NA,NA,G
727,Captain Burn's,Scotland,1,NA,NA,G
728,Captain Don's,Netherlands Antilles,3,2,65.75,G
729,Carbon Glacier Distillery,United States,3,NA,NA,G
730,Cardhu,Scotland,126,83,82.24,D
731,Caribou Crossing,Canada,2,1,86.5,C
732,Carl T.,United States,1,NA,NA,G
733,Carlingford,Ireland,1,1,78.5,E
734,Carlton,Scotland,3,2,78,E
735,Carlyles' VAT,Scotland,1,NA,NA,G
736,Carnaby St.,Scotland,10,1,86,C
737,Carnegie's,Scotland,1,NA,NA,G
738,Carraig Dubh,Scotland,1,1,87,C
739,Carsebridge,Scotland,75,55,87.12,C
740,Cascade,United States,1,NA,NA,G
741,Cask & Smoke,United States,1,NA,NA,G
742,Cask Force,Scotland,1,1,85,C
743,Cask Islay,Scotland,7,7,82.28,D
744,Cask Orkney,Scotland,1,1,87.21,C
745,Caskieben,Scotland,2,1,89,C
746,Cassidy's,Ireland,2,1,77,E
747,Cassius Clay,United States,1,1,85.75,C
748,Castle Pride,Scotland,3,NA,NA,G
749,Castle Rock,Scotland,3,1,58.5,G
750,Castlebay,Scotland,1,NA,NA,G
751,Castlewood,Scotland,1,NA,NA,G
752,Catdaddy,United States,1,NA,NA,G
753,Cathead Distillery,United States,1,NA,NA,G
754,Catoctin Creek,United States,18,7,76.77,E
755,Catskill,United States,2,1,85,C
756,Catto,Scotland,3,3,83.13,D
757,Catto's,Scotland,16,7,78.74,E
758,Cavalier,Scotland,1,NA,NA,G
759,Cavanagh,Ireland,1,NA,NA,G
760,Cave Aquila,,1,1,84.67,D
761,Cawdordew,Scotland,2,1,90,B
762,Cearban,Scotland,1,1,70,F
763,Cedar Brook,United States,3,1,89,C
764,Cedar Ridge,United States,6,1,83,D
765,Celebration,Scotland,4,NA,NA,G
766,CELP,Scotland,3,3,77.57,E
767,Celtic,Scotland,12,NA,NA,G
768,Celtic Cask,Ireland,24,12,86,C
769,Celtic Desire,Netherlands,1,NA,NA,G
770,Celtic Poteen,United Kingdom,2,NA,NA,G
771,Celtic Whisky,United Kingdom,NA,NA,NA,G
772,Celtic Wysgi,United Kingdom,NA,NA,NA,G
773,Celtique Connexion,France,22,16,85.88,C
774,Centenary Blend,Scotland,2,1,87.33,C
775,Central Standard,United States,1,NA,NA,G
776,Century Bonded,United States,1,NA,NA,G
777,Century Club,United States,1,NA,NA,G
778,Chairman's Celebration Reserve,Scotland,1,NA,NA,G
779,Chamberlains,Scotland,1,1,84.5,D
780,Champion,Cyprus,2,1,78,E
781,Chapin & Gore,United States,1,NA,NA,G
782,Charbay,United States,8,3,85.61,C
783,Charleston,Scotland,1,NA,NA,G
784,Charlie Stuart,Scotland,1,NA,NA,G
785,Charter Oak,United States,1,1,90,B
786,Chattanooga Whiskey,United States,2,NA,NA,G
787,Cheers England,Scotland,1,NA,NA,G
788,Chequers,Scotland,15,5,83.7,D
789,Cherry,Japan,2,2,80.09,D
790,Chestnut Farms,United States,1,NA,NA,G
791,Chesty Whiskey,United States,2,NA,NA,G
792,Chevy Chase,Scotland,1,NA,NA,G
793,Chichibu,Japan,209,184,87.39,C
794,Chichibu X Hanyu,Japan,1,1,89.33,C
795,Chicken Cock,United States,13,3,75,E
796,Chicken Hill,Switzerland,14,6,76.75,E
797,Chieftain's,Scotland,32,20,87.69,C
798,Chieftain's Choice,Scotland,7,6,90.83,B
799,Chimera,Scotland,3,2,85.9,C
800,Chita,Japan,9,7,81.88,D
801,Chivalry,Scotland,1,1,65,G
802,Chivas Brothers,Scotland,24,11,85.3,C
803,Chivas De Danu,Scotland,1,NA,NA,G
804,Chivas Regal,Scotland,110,70,77.64,E
805,Choicest Liqueur,Scotland,1,NA,NA,G
806,Christmas Malt,Scotland,9,7,85.81,C
807,Christopher & Co.,Scotland,1,NA,NA,G
808,Churchill,United States,1,NA,NA,G
809,Churchill,Scotland,1,NA,NA,G
810,Churchill's,Scotland,NA,NA,NA,G
811,Churfirsten Brennerei,Switzerland,1,NA,NA,G
812,Churtons,Scotland,1,NA,NA,G
813,Cill Áirne Cask,Ireland,1,NA,NA,G
814,Clachaig,Scotland,1,NA,NA,G
815,Cladach,Scotland,1,1,88,C
816,Claggain,Scotland,1,NA,NA,G
817,Clan Ardroch,Scotland,1,NA,NA,G
818,Clan Ben,Scotland,1,NA,NA,G
819,Clan Blend,Scotland,2,2,73.5,F
820,Clan Campbell,Scotland,33,10,71.3,F
821,Clan Denny,Scotland,8,7,84.8,D
822,Clan Fraser,Scotland,3,2,75,E
823,Clan Gold,Scotland,4,1,75,E
824,Clan House,Scotland,1,1,75,E
825,Clan MacGregor,Scotland,14,6,68.25,G
826,Clan More,Scotland,1,1,84,D
827,Clan Murdock,Scotland,2,NA,NA,G
828,Clan Murray,Scotland,2,2,72,F
829,Clan Northe,Scotland,1,NA,NA,G
830,Clan Robertson,Scotland,2,NA,NA,G
831,Clan Tartan,Scotland,1,NA,NA,G
832,Clandestine,Scotland,1,1,86.85,C
833,Clansman,Scotland,2,1,72,F
834,Claravallis,Austria,1,NA,NA,G
835,Clarke's,United States,6,5,67.93,G
836,Classic,Scotland,2,1,85.06,C
837,Classic Campbeltown,Scotland,2,2,85.65,C
838,Classic Highland,Scotland,1,1,80,D
839,Classic Islay,Scotland,2,2,82.17,D
840,Classic Lowland,Scotland,1,NA,NA,G
841,Classic of Islay,Scotland,181,156,86.16,C
842,Clementine,United States,1,NA,NA,G
843,Cleveland,United States,12,4,80.96,D
844,Clifton Moore,Scotland,3,NA,NA,G
845,Climax,United States,2,NA,NA,G
846,Cloc Whisky,Denmark,2,1,79,E
847,Cloch Fhealsúnaí,Ireland,1,1,82,D
848,Clonakilty,Ireland,2,2,84.42,D
849,Clonmel,Ireland,2,2,83,D
850,Clontarf,Ireland,23,16,72.03,F
851,Club 45,Scotland,3,NA,NA,G
852,Club 73,France,1,NA,NA,G
853,Club 99,Scotland,2,1,70,F
854,Club Bourbon,United States,1,NA,NA,G
855,Club Deluxe,Scotland,1,NA,NA,G
856,Club Man,Scotland,1,NA,NA,G
857,Cluny,Scotland,22,7,79.63,E
858,Clyde May's,United States,9,4,79.72,E
859,Clydebank,Scotland,2,1,64.5,G
860,Clynelish,Scotland,1589,1233,86.51,C
861,Coal Yard,United States,2,NA,NA,G
862,Coburg 1830,Belgium,1,1,81,D
863,Cock of the Walk,United States,1,NA,NA,G
864,Cockburn,Scotland,5,3,75.11,E
865,Cockburns,Scotland,2,2,83.13,D
866,Cody Road,United States,8,2,81,D
867,Coepenick Collection,Scotland,1,NA,NA,G
868,Coeur de Cave,Scotland,3,2,87.58,C
869,Cofaidh,Germany,3,1,86,C
870,Coillmór,Germany,50,38,70.24,F
871,Coilltean,Scotland,6,6,90.67,B
872,Coinnich,Scotland,2,2,80.5,D
873,Coleburn,Scotland,78,53,86.34,C
874,Coleraine,Ireland,2,2,84.34,D
875,Colkegan,United States,4,3,82.93,D
876,Collabor&tion,United States,2,1,79,E
877,Collection Moon,Scotland,2,1,83.33,D
878,Collectivum XXVIII,Scotland,1,1,86.91,C
879,Collector's Edition,United States,1,NA,NA,G
880,Collectors,Scotland,1,NA,NA,G
881,Collier and McKeel,United States,2,1,72,F
882,Collingwood,Canada,3,2,81.49,D
883,Colonel Black,Scotland,1,NA,NA,G
884,Colonel E.H. Taylor,United States,16,14,86.96,C
885,Colonel J.W. Dodge,United States,1,NA,NA,G
886,Colonel Lee,United States,4,2,80,D
887,Colonel Randolph,United States,1,NA,NA,G
888,Colonial Blend,Scotland,1,NA,NA,G
889,Colorado Gold,United States,3,1,75,E
890,Columban of Iona,Ireland,1,1,90.68,B
891,Columbus,Indonesia,1,NA,NA,G
892,Colville,United States,2,NA,NA,G
893,Còmhlan,Scotland,5,4,86.15,C
894,Coming from Islay,Scotland,4,3,87.63,C
895,Commonwealth Games,Scotland,2,1,88.5,C
896,Conaill Carnagh,Ireland,1,1,86,C
897,Concannon,Ireland,1,1,70.5,F
898,Coney Island Carlo,United States,1,NA,NA,G
899,Confidential Cask,Scotland,9,9,85.75,C
900,Congratulations,Scotland,2,NA,NA,G
901,Connacht,Ireland,2,1,82,D
902,Connecticut Branford,United States,1,NA,NA,G
903,Connemara,Ireland,87,72,82.82,D
904,Conrad Hilton,Scotland,1,NA,NA,G
905,Conrad's 1874,United States,1,NA,NA,G
906,Conroy's,,1,NA,NA,G
907,Constantine Stores,United Kingdom,1,1,94,B
908,Consulate,Scotland,4,NA,NA,G
909,Continental's,United States,1,NA,NA,G
910,Convalmore,Scotland,107,80,86.83,C
911,Conviction,United States,1,NA,NA,G
912,Cooley,Ireland,80,64,85.94,C
913,Coomara,Ireland,1,NA,NA,G
914,Cooper's Mark,United States,1,NA,NA,G
915,Coopers & Lybrand Deloitte,Scotland,1,1,89,C
916,Coopers' Craft,United States,1,NA,NA,G
917,Coopers' Select,Scotland,1,NA,NA,G
918,Cooperstown,United States,2,1,46,G
919,Copper Dog,Scotland,1,1,80.67,D
920,Copper Fox,United States,3,2,81.31,D
921,Copper Run,United States,1,NA,NA,G
922,Coppersea,United States,4,1,88,C
923,Copperworks,United States,5,1,87,C
924,Corbin Cash,United States,1,NA,NA,G
925,Corby's,United States,1,NA,NA,G
926,Cork Distilleries Co.,Ireland,2,NA,NA,G
927,Corn Star,United States,1,NA,NA,G
928,Corner Creek,United States,3,3,82.07,D
929,Corney & Barrow,Scotland,2,NA,NA,G
930,Cornish Moonshine,United Kingdom,5,2,54,G
931,Corrour,Scotland,1,NA,NA,G
932,Corryhabbie,Scotland,2,2,88,C
933,Corsair Artisan Distillery,United States,20,6,76.22,E
934,Corshelloch,Scotland,1,1,85.5,C
935,Corti Brothers,United States,2,NA,NA,G
936,Corvill,Germany,2,1,40.67,G
937,Cosa Nostra,,1,1,86,C
938,Cotswolds Distillery,United Kingdom,20,10,81.99,D
939,Cotton Hollow,United States,3,NA,NA,G
940,Cottons Choice No.1,Scotland,1,NA,NA,G
941,Cougar Bourbon,United States,2,NA,NA,G
942,County Louth,Ireland,1,1,81.57,D
943,County of Antrim,Ireland,2,2,90.5,B
944,Couvreur's Clearach,France,5,5,77.16,E
945,Covent Garden,Scotland,3,NA,NA,G
946,Coylumbridge,Scotland,1,1,85,C
947,Coyote Ugly,Canada,1,1,70,F
948,Crabbie,Scotland,8,2,86,C
949,Cradle Mountain,Australia,8,6,84.26,D
950,Cragabus,Scotland,2,2,81.85,D
951,Cragganmore,Scotland,540,390,84.64,D
952,Craig Athol,Scotland,4,NA,NA,G
953,Craigardle,Scotland,1,NA,NA,G
954,Craigdarroch,Canada,1,NA,NA,G
955,Craigduff,Scotland,5,5,87.47,C
956,Craigellachie,Scotland,615,417,84.5,D
957,Craigleith,Scotland,NA,NA,NA,G
958,Craiglodge,Scotland,4,3,73.58,F
959,Craigmills,Scotland,1,1,83.25,D
960,Craignure,Scotland,2,2,72,F
961,Craigpark,Scotland,1,NA,NA,G
962,Craoi na Móna,Ireland,3,2,77.83,E
963,Crater Lake,United States,3,1,76,E
964,Craw's Nest,Scotland,1,NA,NA,G
965,Crawford's,Scotland,15,11,82.66,D
966,Crazy 5,Scotland,1,1,83,D
967,Crazy Christmas Edition,Germany,1,1,88,C
968,Crazy Cock,India,1,1,83,D
969,Crazy Creature Edition,Scotland,1,1,86.67,C
970,Crazy Glen,Scotland,4,1,83.25,D
971,Crazy Horse,Scotland,2,1,79,E
972,Crazy Stallion,Scotland,1,1,81.5,D
973,Crazy Uncle,Australia,2,1,81,D
974,Cream of Bourbon,United States,1,NA,NA,G
975,Cream of Kentucky,United States,2,NA,NA,G
976,Creations,Scotland,15,15,86.42,C
977,Crescent,Japan,2,NA,NA,G
978,Crimson,Canada,1,NA,NA,G
979,Crinan Canal Water,Scotland,1,NA,NA,G
980,Croftengea,Scotland,52,38,83.23,D
981,Crois Chill Daltain,Scotland,2,2,91.24,B
982,Cromdale,Scotland,4,2,82.75,D
983,Cromwell's,Scotland,2,NA,NA,G
984,Cross,Scotland,1,NA,NA,G
985,Crow,United States,1,1,79,E
986,Crown 99,Thailand,1,1,66,G
987,Crown of Kentucky,United States,1,1,87,C
988,Crown of Scotland,Scotland,1,NA,NA,G
989,Crown Reserve,Scotland,2,NA,NA,G
990,Crown Royal,Canada,58,36,77.44,E
991,Crown Salute,Scotland,1,NA,NA,G
992,Crown Vat,Scotland,1,NA,NA,G
993,Crownhill,Austria,1,1,60,G
994,Cú Chulainn,Ireland,2,2,84.32,D
995,Cu Culhain's Hibernian,Ireland,1,1,80,D
996,Cú Dhub,Scotland,4,3,67.05,G
997,Cùl na Creagan,Scotland,2,NA,NA,G
998,Cullicudden,Scotland,3,NA,NA,G
999,Culloden,Scotland,5,2,80,D
1000,Culter Highland,Scotland,1,1,85,C
1001,Culter Speyside,Scotland,1,1,83,D
1002,Cumberland Cask,United States,1,NA,NA,G
1003,Cumbrae Castle,Scotland,1,NA,NA,G
1004,Curtis,Scotland,4,NA,NA,G
1005,Cut Spike,United States,2,2,87,C
1006,Cutty Black,Scotland,2,1,71.67,F
1007,Cutty Sark,Scotland,61,41,79.36,E
1008,Cyril's Singlewood,New Zealand,4,1,82,D
1009,Cyrus Noble,United States,1,1,84.5,D
1010,D & D,Scotland,1,NA,NA,G
1011,D is for Decadence,Scotland,1,1,85,C
1012,D'Arche,,1,NA,NA,G
1013,D. W. D. - Dublin Whiskey Distillery,Ireland,2,2,82.5,D
1014,D.U.C,France,1,NA,NA,G
1015,Da Johann,Austria,2,NA,NA,G
1016,Dà Mhìle,United Kingdom,4,2,79,E
1017,Dad's Hat,United States,11,5,80.03,D
1018,Daftmill,Scotland,2,2,87.59,C
1019,Dailuaine,Scotland,580,418,84.96,D
1020,Dakota Spirits,United States,2,NA,NA,G
1021,Daks,Scotland,2,NA,NA,G
1022,Dalaruan,Scotland,5,2,84.44,D
1023,Dalchully,Scotland,1,NA,NA,G
1024,Dallas Dhu,Scotland,306,214,87.7,C
1025,Dallmayr Islay Select,Scotland,3,3,86.67,C
1026,Dallmayr Speyside Select,Scotland,2,1,80,D
1027,Dalmore,Scotland,533,384,85.86,C
1028,Dalriada,Scotland,1,1,76.33,E
1029,Dalvany,Switzerland,1,NA,NA,G
1030,Dalvegan,Scotland,3,1,82,D
1031,Dalwhinnie,Scotland,105,79,83.65,D
1032,Dancing Cows,United Kingdom,2,NA,NA,G
1033,Dancing Pines,United States,1,NA,NA,G
1034,Dandie Dinmont,Scotland,1,NA,NA,G
1035,Danfield's,Canada,2,2,87.38,C
1036,Daniel Boone,United States,3,1,77,E
1037,Daniel Crawford's,Scotland,3,NA,NA,G
1038,Danne's,Germany,8,3,70.11,F
1039,Dannie Diesel's,United States,1,NA,NA,G
1040,Danny Boy,Ireland,3,2,80.95,D
1041,Danny Deever's,Scotland,1,NA,NA,G
1042,Darach - Ruadh,Scotland,2,2,83.25,D
1043,Darby's Reserve,United States,1,NA,NA,G
1044,Dark Castle,Scotland,1,NA,NA,G
1045,Dark Corner,United States,6,NA,NA,G
1046,Dark Horse,United States,4,2,80,D
1047,Dark Northern,United States,1,NA,NA,G
1048,Dark Whisky,Scotland,1,1,73.5,F
1049,Darkness!,Scotland,1,1,91.5,B
1050,Dartmoore,Scotland,1,NA,NA,G
1051,David Nicholson,United States,1,NA,NA,G
1052,David Nicholson 1843,United States,5,1,84.22,D
1053,David Ston,Scotland,1,NA,NA,G
1054,Daviess County,United States,1,NA,NA,G
1055,DB 53,France,1,1,82,D
1056,De IJsvogel,Netherlands,5,2,75.88,E
1057,De Luxe,Scotland,1,NA,NA,G
1058,Dean's,Scotland,2,1,68.6,G
1059,Deanston,Scotland,204,164,84.42,D
1060,Deanston Mill,Scotland,4,3,59,G
1061,Death's Door,United States,2,1,74,F
1062,Deerhammer,United States,3,NA,NA,G
1063,Deerstalker,Scotland,9,6,80.08,D
1064,Defender,Scotland,2,NA,NA,G
1065,Defiant,United States,3,2,71.56,F
1066,Deheck,Germany,1,1,81,D
1067,Del Bac,United States,6,5,81.9,D
1068,Delaney's,Ireland,1,1,76,E
1069,Delaware Phoenix Distillery,United States,5,1,79,E
1070,Delicious Malts,,1,1,87,C
1071,Delilah's,Scotland,2,2,85.56,C
1072,DeLuxe Blended,Scotland,1,1,88.17,C
1073,Delva,Scotland,1,NA,NA,G
1074,DenHool,Netherlands,3,2,82.3,D
1075,Der Falckner,Germany,6,1,70,F
1076,Der kleine Lord,Germany,1,NA,NA,G
1077,Der Kolonist,Germany,1,1,76,E
1078,Der Schwarzbrenner,Germany,1,NA,NA,G
1079,Derrina,Germany,4,3,74,F
1080,Desmond & Duff,Scotland,4,1,81,D
1081,Destillerie Hirtner,,1,NA,NA,G
1082,Deventer Whisky,Scotland,1,NA,NA,G
1083,Deviant,Scotland,1,1,89.88,C
1084,Devil John,United States,2,NA,NA,G
1085,Devil's Share,United States,4,NA,NA,G
1086,Devolution Dram,Scotland,2,NA,NA,G
1087,Dew of Ballindalloch,Scotland,2,1,84,D
1088,Dew of Ben Alder,Scotland,4,NA,NA,G
1089,Dew of Ben Nevis,Scotland,16,9,66.16,G
1090,Dewar's,Scotland,88,51,79.75,E
1091,Dhoon Glen,Scotland,1,1,80,D
1092,Dhunomhainn,Scotland,1,NA,NA,G
1093,Dice,Scotland,1,NA,NA,G
1094,Die Whiskybotschaft GmbH,Germany,2,1,85,C
1095,Diedenacker,Luxembourg,7,6,68.33,G
1096,Diggers & Ditch,New Zealand,3,1,83.92,D
1097,Dillon's,Canada,3,1,77,E
1098,Dimple,Scotland,57,28,78.97,E
1099,Diners,Scotland,4,2,89,C
1100,Diners' Club,Scotland,1,NA,NA,G
1101,Dingle,Ireland,13,12,81.55,D
1102,Diomhair'eachd,,1,NA,NA,G
1103,Diplomat Deluxe,India,NA,NA,NA,G
1104,Diplomat Reserve,Scotland,1,NA,NA,G
1105,Director's Choice,Scotland,1,1,72,F
1106,Director's Reserve,Scotland,3,NA,NA,G
1107,Dirker Whisky,Germany,3,2,78.25,E
1108,Dirty Dianne,Scotland,1,1,86.64,C
1109,Discovery Road,United Kingdom,4,1,82,D
1110,Distillations,,1,NA,NA,G
1111,Distilled at Islay,Scotland,1,NA,NA,G
1112,Distillerie de Monsieur Balthazar,France,2,2,74.17,F
1113,Distillerie du Pays d'Othe,France,3,3,71.83,F
1114,Distillerie Theo Preiss,France,2,2,75.5,E
1115,Distillery 291,United States,6,NA,NA,G
1116,Diùn-Laoch,Scotland,1,1,81.25,D
1117,Dixon's,Scotland,1,NA,NA,G
1118,Do Good Distillery,United States,1,1,78.5,E
1119,Doc Porter's,United States,NA,NA,NA,G
1120,Doctors' Special,Scotland,2,1,84,D
1121,Dog Head,Germany,2,NA,NA,G
1122,Doinich Daal,Germany,3,3,77.17,E
1123,Dolleruper,Germany,3,1,50,G
1124,Domaine de Bourjac,France,1,1,71,F
1125,Domaine des Hautes Glaces,France,23,15,78.69,E
1126,Domus Cardinalis,France,1,1,80,D
1127,Don of Schwetzingen,Germany,1,1,89.67,C
1128,Don of the Isles,Germany,3,3,89.87,C
1129,Donatella,Germany,8,2,90,B
1130,Donker,Netherlands,3,3,80.58,D
1131,Door County,United States,1,NA,NA,G
1132,Dorfbachwasser,Switzerland,9,3,78.89,E
1133,Double Barrel,Scotland,23,21,82.95,D
1134,Double Cask,Scotland,3,3,84.95,D
1135,Double Q,Scotland,1,1,76,E
1136,Double Springs,United States,1,NA,NA,G
1137,Dow's,Scotland,2,NA,NA,G
1138,Dowling,United States,1,NA,NA,G
1139,Downslope,United States,2,NA,NA,G
1140,Doz de Dauzanges,France,1,1,65,G
1141,Drago,Spain,1,1,77.5,E
1142,Dram 101,Scotland,2,NA,NA,G
1143,Dram House,Scotland,1,1,79,E
1144,Dram Òrach,Scotland,1,NA,NA,G
1145,Dram Regional,Scotland,9,9,83.01,D
1146,Dram Select,Scotland,1,NA,NA,G
1147,Dresdner Single Malt Whisky,Germany,1,NA,NA,G
1148,Drexler,Germany,37,11,72.7,F
1149,Driftwood,Scotland,1,1,73.5,F
1150,Druichan Islay,Scotland,2,2,69,G
1151,Drum,Indonesia,3,2,71,F
1152,Drum Major,Scotland,3,3,77.44,E
1153,Drumblade,Scotland,2,1,82.5,D
1154,Drumbowie,Scotland,1,1,89,C
1155,Drumguish,Scotland,9,4,65.63,G
1156,Drummore's,Scotland,1,NA,NA,G
1157,Drumochter,Scotland,2,NA,NA,G
1158,Drury's,Scotland,1,1,81,D
1159,Dry County Distillery,United States,4,NA,NA,G
1160,Dry Fly,United States,15,11,80.36,D
1161,Dublin,Ireland,1,1,77,E
1162,Dublin in the Rare Ould Times,Ireland,1,1,76.75,E
1163,Ducan's,Ireland,1,NA,NA,G
1164,Duck Bay,Scotland,1,NA,NA,G
1165,Dufftown,Scotland,265,186,84.99,D
1166,Dufftown Highland Games,Scotland,1,NA,NA,G
1167,Dufftown Tower Malt,Scotland,1,NA,NA,G
1168,Duggan's Dew,Scotland,3,NA,NA,G
1169,Duke,United States,1,1,70,F
1170,Dumbarton,Scotland,55,36,86.51,C
1171,Dumbarton Castle,Scotland,1,NA,NA,G
1172,Dun Bheagan,Scotland,23,16,80.29,D
1173,Dún Léire,Ireland,2,2,86.86,C
1174,Dun Mhor,Scotland,4,1,79,E
1175,Dun Naomhaig Bay,Scotland,2,2,87.11,C
1176,Dun Naomhaig Water,Scotland,5,4,86.08,C
1177,Dunadd,Scotland,6,NA,NA,G
1178,Dunaverty,Scotland,3,3,88.13,C
1179,Duncan Gilmour's,Scotland,1,NA,NA,G
1180,Duncan MacGregor,Scotland,1,1,84,D
1181,Duncan Special,Scotland,1,1,70,F
